"","x"
"x_411",0.177107218919471
"x_412",0.132398742859757
"x_413",0.0787331275352266
"x_414",0.0730380800811237
"x_415",0.112439428026896
"x_416",0.13117808434355
"x_417",0.0972187106134915
"x_418",0.198387286910566
"x_419",0.101312769525298
"x_420",0.0865245029981638
"x_421",0.130528200553582
"x_422",0.167874640579823
"x_423",0.0793404915116891
"x_424",0.35149842860383
"x_425",0.335665288148602
"x_426",0.382019381474912
"x_427",0.285773041831007
"x_428",0.369664683490479
"x_429",0.337310154388265
"x_430",0.334022753157914
"x_431",0.32628851189349
"x_432",0.385639083243026
"x_433",0.304433559962101
"x_434",0.325768167737756
"x_435",0.273909675991323
"x_436",0.112675491245684
"x_437",0.157581004635125
"x_438",0.139114521908254
"x_439",0.361762900583574
"x_440",0.129549071538404
"x_441",0.191278364136744
"x_442",0.198728315232591
"x_443",0.335876249577311
"x_444",0.30488215485462
"x_445",0.351986599336245
"x_446",0.609627820121798
"x_447",0.609899015437994
"x_448",0.602717795235957
"x_449",0.193081524329328
"x_450",0.28912979982835
"x_451",0.233728589060405
"x_452",0.255888865648293
"x_453",0.273333251651214
"x_454",0.266192798184612
"x_455",0.322408327764855
"x_456",0.339031817940844
"x_457",0.347340882147722
"x_458",0.377172839256781
"x_459",0.33070591239678
"x_460",0.345792335805266
"x_461",0.117050166241252
"x_462",0.156586990532879
"x_463",0.137934698315399
"x_464",0.0832768868954113
"x_465",0.105145654873261
"x_466",0.0917876001614149
"x_467",0.0806289716305445
"x_468",0.0715991854815989
"x_469",0.125095415052345
"x_470",0.138346132310254
"x_471",0.106487826592203
"x_472",0.0750122998193636
"x_473",0.127866826466603
"x_474",0.0880037807798289
"x_475",0.218269758113323
"x_476",0.100732071083335
"x_477",0.112328501031548
"x_478",0.0848003683757273
"x_479",0.058389179037881
"x_480",0.0949813153055177
"x_481",0.111425293426246
"x_482",0.0762033360207664
"x_483",0.185505854494349
"x_484",0.12421762246324
"x_485",0.0647071667108292
"x_486",0.105094399379596
"x_487",0.202496429930441
"x_488",0.0828893507646022
"x_489",0.169896427151443
"x_490",0.132583831801971
"x_491",0.135874536594347
"x_492",0.0759293525540237
"x_493",0.0660096362987472
"x_494",0.0798383952409975
"x_495",0.104517019798192
"x_496",0.0918926059360425
"x_497",0.187208471302937
"x_498",0.157757259712502
"x_499",0.0680138359500029
"x_500",0.0959527531485071
"x_501",0.195166585668695
"x_502",0.0713996032717027
"x_503",0.445326568748138
"x_504",0.355428822604272
"x_505",0.429161383203731
"x_506",0.257907110952222
"x_507",0.160813833426753
"x_508",0.445326568748138
"x_509",0.246763954352198
"x_510",0.344473569657737
"x_511",0.67820382282618
"x_512",0.262741804406168
"x_513",0.262958087372081
"x_514",0.322068009420536
"x_515",0.319530515617404
"x_516",0.425064058475465
"x_517",0.406022019765095
"x_518",0.431194579092873
"x_519",0.369694160361654
"x_520",0.269887904484327
"x_521",0.425064058475465
"x_522",0.227999948372342
"x_523",0.365550207428341
"x_524",0.666857199977994
"x_525",0.189654957159251
"x_526",0.252536980465226
"x_527",0.364723427136742
"x_528",0.353928104837512
"x_529",0.323701247447165
"x_530",0.310443110261479
"x_531",0.331222375143902
"x_532",0.281107013388215
"x_533",0.163586790814714
"x_534",0.323701247447165
"x_535",0.180431526451115
"x_536",0.310562394909098
"x_537",0.602929506652608
"x_538",0.159981310369657
"x_539",0.280141787984183
"x_540",0.322579317864976
"x_541",0.320005962923996
"x_542",0.267591646696675
"x_543",0.25916005947039
"x_544",0.279727316157446
"x_545",0.242697445781885
"x_546",0.189626578686087
"x_547",0.267591646696675
"x_548",0.128284289844076
"x_549",0.278403167001024
"x_550",0.624272170556896
"x_551",0.139691029760894
"x_552",0.245443027441107
"x_553",0.320198712888229
"x_554",0.308795514927429
"x_555",0.336591046179278
"x_556",0.44736375602737
"x_557",0.616188498331737
"x_558",0.48476983995559
"x_559",0.511157750223321
"x_560",0.305467964061558
"x_561",0.26889816410019
"body_acc_x_1",0.193241446674593
"body_acc_x_2",0.19270480899188
"body_acc_x_3",0.193436221996066
"body_acc_x_4",0.192200111634846
"body_acc_x_5",0.191463366992215
"body_acc_x_6",0.192189827776728
"body_acc_x_7",0.191540162530184
"body_acc_x_8",0.19067173641153
"body_acc_x_9",0.190518785696768
"body_acc_x_10",0.193149611926953
"body_acc_x_11",0.194313895558634
"body_acc_x_12",0.195587214923584
"body_acc_x_13",0.197884544329153
"body_acc_x_14",0.198100741636007
"body_acc_x_15",0.19516472625682
"body_acc_x_16",0.191902936942557
"body_acc_x_17",0.191021855227764
"body_acc_x_18",0.189326533816798
"body_acc_x_19",0.1877958832054
"body_acc_x_20",0.188249284939658
"body_acc_x_21",0.189463822042826
"body_acc_x_22",0.189442989159452
"body_acc_x_23",0.189531817448608
"body_acc_x_24",0.191196971365143
"body_acc_x_25",0.192759184125247
"body_acc_x_26",0.192029377036705
"body_acc_x_27",0.191582679737716
"body_acc_x_28",0.192601979131838
"body_acc_x_29",0.193817374793875
"body_acc_x_30",0.194185805590541
"body_acc_x_31",0.192880463879733
"body_acc_x_32",0.191535321710629
"body_acc_x_33",0.190720622452149
"body_acc_x_34",0.191328287408549
"body_acc_x_35",0.190332442439703
"body_acc_x_36",0.188688469828258
"body_acc_x_37",0.188552859572958
"body_acc_x_38",0.191339835103134
"body_acc_x_39",0.193009041372546
"body_acc_x_40",0.191871400141457
"body_acc_x_41",0.192202463059121
"body_acc_x_42",0.193222264772274
"body_acc_x_43",0.192434569375874
"body_acc_x_44",0.190377461672906
"body_acc_x_45",0.186185671890741
"body_acc_x_46",0.186194651351612
"body_acc_x_47",0.190683821096665
"body_acc_x_48",0.192720082365047
"body_acc_x_49",0.190910256494196
"body_acc_x_50",0.191204631188387
"body_acc_x_51",0.193080699389568
"body_acc_x_52",0.194212366001111
"body_acc_x_53",0.192277927771562
"body_acc_x_54",0.191484060938632
"body_acc_x_55",0.193087630806583
"body_acc_x_56",0.194198368537288
"body_acc_x_57",0.195377052737498
"body_acc_x_58",0.196609711748172
"body_acc_x_59",0.194808131111248
"body_acc_x_60",0.192736928485497
"body_acc_x_61",0.193469376461887
"body_acc_x_62",0.194850557310828
"body_acc_x_63",0.194496155389813
"body_acc_x_64",0.195647937761804
"body_acc_x_65",0.195956065658605
"body_acc_x_66",0.194949885892098
"body_acc_x_67",0.195600173815625
"body_acc_x_68",0.193770564341392
"body_acc_x_69",0.19201957327131
"body_acc_x_70",0.192109385849217
"body_acc_x_71",0.191073933195026
"body_acc_x_72",0.191022299514852
"body_acc_x_73",0.191636714786211
"body_acc_x_74",0.19394335674264
"body_acc_x_75",0.193606262396384
"body_acc_x_76",0.193331936763131
"body_acc_x_77",0.193964127877972
"body_acc_x_78",0.193739172485767
"body_acc_x_79",0.191183394232571
"body_acc_x_80",0.187843169759318
"body_acc_x_81",0.18778367883234
"body_acc_x_82",0.188352497136866
"body_acc_x_83",0.188300121428308
"body_acc_x_84",0.188208103435596
"body_acc_x_85",0.189889766853295
"body_acc_x_86",0.191282175629886
"body_acc_x_87",0.190927622067309
"body_acc_x_88",0.192086566473447
"body_acc_x_89",0.19398602515134
"body_acc_x_90",0.193883259815114
"body_acc_x_91",0.193164938556183
"body_acc_x_92",0.193499459686498
"body_acc_x_93",0.194532951853831
"body_acc_x_94",0.194031657906172
"body_acc_x_95",0.193435900169198
"body_acc_x_96",0.191959160123384
"body_acc_x_97",0.19103352870812
"body_acc_x_98",0.192223911744699
"body_acc_x_99",0.191326398207328
"body_acc_x_100",0.189767673783796
"body_acc_x_101",0.190899202419265
"body_acc_x_102",0.193709045902889
"body_acc_x_103",0.193571728723148
"body_acc_x_104",0.19040901147348
"body_acc_x_105",0.189210019511297
"body_acc_x_106",0.189118813852943
"body_acc_x_107",0.187595312300339
"body_acc_x_108",0.185448868904838
"body_acc_x_109",0.183893306434276
"body_acc_x_110",0.186475016411411
"body_acc_x_111",0.191397299763806
"body_acc_x_112",0.193055674275042
"body_acc_x_113",0.191068940632639
"body_acc_x_114",0.191265007682576
"body_acc_x_115",0.193923433342815
"body_acc_x_116",0.193491214548546
"body_acc_x_117",0.189998662278165
"body_acc_x_118",0.188578732609413
"body_acc_x_119",0.188993271416116
"body_acc_x_120",0.190139907727828
"body_acc_x_121",0.191947430489624
"body_acc_x_122",0.193745726509284
"body_acc_x_123",0.192864564393562
"body_acc_x_124",0.191159009934
"body_acc_x_125",0.191486237538021
"body_acc_x_126",0.193096292062643
"body_acc_x_127",0.193565528818556
"body_acc_x_128",0.194626268556095
"body_acc_y_1",0.124773415745933
"body_acc_y_2",0.124751982177096
"body_acc_y_3",0.123967912233728
"body_acc_y_4",0.124594391541516
"body_acc_y_5",0.126564119376145
"body_acc_y_6",0.126593897479725
"body_acc_y_7",0.125552568448479
"body_acc_y_8",0.125661056310097
"body_acc_y_9",0.125038657404343
"body_acc_y_10",0.124426296375178
"body_acc_y_11",0.125257066533851
"body_acc_y_12",0.125107249594945
"body_acc_y_13",0.123439563164521
"body_acc_y_14",0.123364309224425
"body_acc_y_15",0.123232751666854
"body_acc_y_16",0.125016435024828
"body_acc_y_17",0.125451760367261
"body_acc_y_18",0.123850213124014
"body_acc_y_19",0.122623902153773
"body_acc_y_20",0.122813264536362
"body_acc_y_21",0.122335058044998
"body_acc_y_22",0.122828866529921
"body_acc_y_23",0.123755875389073
"body_acc_y_24",0.125391064860436
"body_acc_y_25",0.126343300228721
"body_acc_y_26",0.12533092373665
"body_acc_y_27",0.124251801689389
"body_acc_y_28",0.123941543253899
"body_acc_y_29",0.12447809365885
"body_acc_y_30",0.124161180269967
"body_acc_y_31",0.121664017920635
"body_acc_y_32",0.121806124576166
"body_acc_y_33",0.1219170356711
"body_acc_y_34",0.121198755123154
"body_acc_y_35",0.122545488256053
"body_acc_y_36",0.12402124023637
"body_acc_y_37",0.123738811203973
"body_acc_y_38",0.12318557656726
"body_acc_y_39",0.12385821244787
"body_acc_y_40",0.12366022536489
"body_acc_y_41",0.122091231467802
"body_acc_y_42",0.121238667546569
"body_acc_y_43",0.120542279210235
"body_acc_y_44",0.120770268934826
"body_acc_y_45",0.121114073115239
"body_acc_y_46",0.120621430728737
"body_acc_y_47",0.121195998577754
"body_acc_y_48",0.120342365331218
"body_acc_y_49",0.120474905420854
"body_acc_y_50",0.121088794105711
"body_acc_y_51",0.121176724746217
"body_acc_y_52",0.12133864527708
"body_acc_y_53",0.121727656385832
"body_acc_y_54",0.123726403233198
"body_acc_y_55",0.122891189115368
"body_acc_y_56",0.122159244372827
"body_acc_y_57",0.121175604134008
"body_acc_y_58",0.119403277584479
"body_acc_y_59",0.120573744231553
"body_acc_y_60",0.120199966253882
"body_acc_y_61",0.120393848661628
"body_acc_y_62",0.121473096738743
"body_acc_y_63",0.121315729848523
"body_acc_y_64",0.121095850081349
"body_acc_y_65",0.121151540647513
"body_acc_y_66",0.120979491642913
"body_acc_y_67",0.119819499068978
"body_acc_y_68",0.120553791680673
"body_acc_y_69",0.123062812110106
"body_acc_y_70",0.122807806994465
"body_acc_y_71",0.121896667825761
"body_acc_y_72",0.121962661220404
"body_acc_y_73",0.120802748806053
"body_acc_y_74",0.120292070662472
"body_acc_y_75",0.120048531995978
"body_acc_y_76",0.119005933620382
"body_acc_y_77",0.117713618515021
"body_acc_y_78",0.117981246868375
"body_acc_y_79",0.117832229083685
"body_acc_y_80",0.119798638340802
"body_acc_y_81",0.121398483355243
"body_acc_y_82",0.120641540960187
"body_acc_y_83",0.119664942117896
"body_acc_y_84",0.120054882218173
"body_acc_y_85",0.119598510539168
"body_acc_y_86",0.12105581666722
"body_acc_y_87",0.122159507422167
"body_acc_y_88",0.123173736756715
"body_acc_y_89",0.124171339629695
"body_acc_y_90",0.12325181382143
"body_acc_y_91",0.123081067322435
"body_acc_y_92",0.124025622130132
"body_acc_y_93",0.124137297598543
"body_acc_y_94",0.122981025235955
"body_acc_y_95",0.119772470054878
"body_acc_y_96",0.120101047879397
"body_acc_y_97",0.120595776872408
"body_acc_y_98",0.120027630258074
"body_acc_y_99",0.121433676561852
"body_acc_y_100",0.123469696403722
"body_acc_y_101",0.122993587443036
"body_acc_y_102",0.121396360860784
"body_acc_y_103",0.121165857708758
"body_acc_y_104",0.120586915837612
"body_acc_y_105",0.119770027816933
"body_acc_y_106",0.1194968068739
"body_acc_y_107",0.119820043712779
"body_acc_y_108",0.120235560871655
"body_acc_y_109",0.119783790163297
"body_acc_y_110",0.119367441834918
"body_acc_y_111",0.119149233750627
"body_acc_y_112",0.117970053675074
"body_acc_y_113",0.118670591038899
"body_acc_y_114",0.119830459841234
"body_acc_y_115",0.119895634738624
"body_acc_y_116",0.120219021131815
"body_acc_y_117",0.12062547581266
"body_acc_y_118",0.122651548897889
"body_acc_y_119",0.121825127383636
"body_acc_y_120",0.121734390155447
"body_acc_y_121",0.121719927676923
"body_acc_y_122",0.119398331382923
"body_acc_y_123",0.119616568782337
"body_acc_y_124",0.119332063288609
"body_acc_y_125",0.120435128824421
"body_acc_y_126",0.12153530165333
"body_acc_y_127",0.120975827473358
"body_acc_y_128",0.120708900049191
"body_acc_z_1",0.107274008438785
"body_acc_z_2",0.107826178588807
"body_acc_z_3",0.107964351827408
"body_acc_z_4",0.107595698389766
"body_acc_z_5",0.107738875107189
"body_acc_z_6",0.108392286551898
"body_acc_z_7",0.107454802831354
"body_acc_z_8",0.107290573087117
"body_acc_z_9",0.108839935445054
"body_acc_z_10",0.111311436456257
"body_acc_z_11",0.110555769620153
"body_acc_z_12",0.10860140201891
"body_acc_z_13",0.108682804080665
"body_acc_z_14",0.108361117802543
"body_acc_z_15",0.107616015274117
"body_acc_z_16",0.107719566743622
"body_acc_z_17",0.10667549562084
"body_acc_z_18",0.107209504381459
"body_acc_z_19",0.107799827326109
"body_acc_z_20",0.108149021355331
"body_acc_z_21",0.108588857733628
"body_acc_z_22",0.10701528077723
"body_acc_z_23",0.105466159111289
"body_acc_z_24",0.105494498173915
"body_acc_z_25",0.105715088121254
"body_acc_z_26",0.105172653112907
"body_acc_z_27",0.103915918240811
"body_acc_z_28",0.103825250614985
"body_acc_z_29",0.104060914409837
"body_acc_z_30",0.104222236527459
"body_acc_z_31",0.105082299739752
"body_acc_z_32",0.104801307833819
"body_acc_z_33",0.104372929871577
"body_acc_z_34",0.10334644692294
"body_acc_z_35",0.104544704489391
"body_acc_z_36",0.103920146109014
"body_acc_z_37",0.104389182139304
"body_acc_z_38",0.104115084306773
"body_acc_z_39",0.104096504056552
"body_acc_z_40",0.104815131748209
"body_acc_z_41",0.104967830648909
"body_acc_z_42",0.104530135277072
"body_acc_z_43",0.105047274946182
"body_acc_z_44",0.103204936620257
"body_acc_z_45",0.101004912199434
"body_acc_z_46",0.100584035848375
"body_acc_z_47",0.101604290742508
"body_acc_z_48",0.102266511378838
"body_acc_z_49",0.102058802640437
"body_acc_z_50",0.102735411524063
"body_acc_z_51",0.102386611031918
"body_acc_z_52",0.10296313676073
"body_acc_z_53",0.103871996564033
"body_acc_z_54",0.103203017013407
"body_acc_z_55",0.101272667271827
"body_acc_z_56",0.101275241549147
"body_acc_z_57",0.100598649573326
"body_acc_z_58",0.103496244833368
"body_acc_z_59",0.103580311150651
"body_acc_z_60",0.103839436304285
"body_acc_z_61",0.103499620281544
"body_acc_z_62",0.10241920858068
"body_acc_z_63",0.103796762183589
"body_acc_z_64",0.103042360146416
"body_acc_z_65",0.102708683009457
"body_acc_z_66",0.103140995154036
"body_acc_z_67",0.103490300997856
"body_acc_z_68",0.102439925412838
"body_acc_z_69",0.102038176418544
"body_acc_z_70",0.102576236818934
"body_acc_z_71",0.102330585879119
"body_acc_z_72",0.101699670740454
"body_acc_z_73",0.103450670334425
"body_acc_z_74",0.10645616098526
"body_acc_z_75",0.105884108226932
"body_acc_z_76",0.103921948385992
"body_acc_z_77",0.103924062270537
"body_acc_z_78",0.103422479538542
"body_acc_z_79",0.102736505685443
"body_acc_z_80",0.102628583670175
"body_acc_z_81",0.102492454095386
"body_acc_z_82",0.103234642233007
"body_acc_z_83",0.103613525102108
"body_acc_z_84",0.103743158267317
"body_acc_z_85",0.104598958708823
"body_acc_z_86",0.104155242858514
"body_acc_z_87",0.102859945698914
"body_acc_z_88",0.102820662916529
"body_acc_z_89",0.102959477216235
"body_acc_z_90",0.102506944725927
"body_acc_z_91",0.101229601832754
"body_acc_z_92",0.101823315196706
"body_acc_z_93",0.102278250147917
"body_acc_z_94",0.101787434321307
"body_acc_z_95",0.102738300665859
"body_acc_z_96",0.103406160310768
"body_acc_z_97",0.103343572227707
"body_acc_z_98",0.101538556403002
"body_acc_z_99",0.102722392513531
"body_acc_z_100",0.101984604433112
"body_acc_z_101",0.102579149216508
"body_acc_z_102",0.101642877836846
"body_acc_z_103",0.101376786318621
"body_acc_z_104",0.101329342998799
"body_acc_z_105",0.100944579178501
"body_acc_z_106",0.101253930907224
"body_acc_z_107",0.102218071420177
"body_acc_z_108",0.100534732322546
"body_acc_z_109",0.0993766541320037
"body_acc_z_110",0.0996434320593378
"body_acc_z_111",0.100443135270038
"body_acc_z_112",0.100555358673683
"body_acc_z_113",0.0999109711001399
"body_acc_z_114",0.100451279349862
